
"Reference number","2022-20108439"
"Entity number","0456740336"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m02-f-p"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","THON STANHOPE HOTEL"
"Entity address street","Rue du Luxembourg"
"Entity address number","23"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2022-06-24"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
