
"Reference number","2023-00051117"
"Entity number","0432515872"
"Accounting period start date","2021-10-01"
"Accounting period end date","2022-09-30"
"Model code","m02-f-p"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Center Parcs Ardennen"
"Entity address street","Wenduinesteenweg"
"Entity address number","150"
"Entity postal code","8420"
"Entity city","De Haan"
"Entity country","België"
"General assembly date","2023-03-21"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
