
"Reference number","2022-20197510"
"Entity number","0413483185"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m121-f-p"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","ACCOR HOTELS BELGIUM"
"Entity address street","Avenue des Arts"
"Entity address number","56"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2022-05-20"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
