
"Reference number","2023-00302540"
"Entity number","0597733497"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f-p"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","FERAGE IMMOBILIA"
"Entity address street","Rue François Joseph Navez"
"Entity address number","78-86"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2023-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
