
"Reference number","2022-20019806"
"Entity number","0431404530"
"Accounting period start date","2020-10-01"
"Accounting period end date","2021-09-30"
"Model code","m02-f-p"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","SUNPARKS LEISURE"
"Entity address street","Wenduinesteenweg"
"Entity address number","150"
"Entity postal code","8420"
"Entity city","De Haan"
"Entity country","België"
"General assembly date","2022-03-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
